sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college;United-States;37
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Bachelors;United-States;44
Male;<=50K;White;Private;*;Handlers-cleaners;9th;United-States;49
Male;>50K;Asian-Pac-Islander;Private;*;Machine-op-inspct;Some-college;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;Bachelors;United-States;59
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad;United-States;33
Male;>50K;White;Private;Never-married;Exec-managerial;Prof-school;United-States;*
Female;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college;United-States;26
Female;<=50K;White;Private;*;Sales;10th;United-States;22
Male;<=50K;White;Private;Never-married;Adm-clerical;Masters;United-States;*
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college;United-States;28
Female;<=50K;White;Private;Divorced;Adm-clerical;Assoc-acdm;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Farming-fishing;Assoc-voc;United-States;45
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;HS-grad;United-States;43
Male;<=50K;Black;Private;Never-married;Handlers-cleaners;9th;United-States;*
Male;<=50K;White;Private;*;Craft-repair;HS-grad;United-States;33
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college;United-States;34
Male;<=50K;White;Private;Never-married;Other-service;Assoc-voc;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;5th-6th;United-States;*
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;22
Female;<=50K;White;Private;Divorced;Sales;Some-college;United-States;*
Female;<=50K;Asian-Pac-Islander;Private;Never-married;Tech-support;Bachelors;Philippines;27
Male;<=50K;White;Private;Never-married;Handlers-cleaners;11th;United-States;18
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;43
Female;<=50K;White;Private;*;Sales;Some-college;United-States;36
Male;<=50K;White;Federal-gov;*;Craft-repair;HS-grad;United-States;37
Male;<=50K;White;Private;Never-married;Craft-repair;Assoc-voc;United-States;24
Male;<=50K;White;Private;Never-married;Transport-moving;HS-grad;United-States;24
Male;<=50K;White;Private;*;Other-service;Bachelors;United-States;38
Male;>50K;Black;*;Married-civ-spouse;Exec-managerial;Bachelors;United-States;48
Female;<=50K;Black;*;*;Other-service;1st-4th;United-States;*
Male;>50K;White;*;*;Prof-specialty;Bachelors;United-States;43
Female;<=50K;White;Private;Divorced;Exec-managerial;Bachelors;United-States;*
Female;<=50K;White;Private;Divorced;Sales;HS-grad;United-States;36
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;Some-college;United-States;53
Male;<=50K;Black;Private;Never-married;Prof-specialty;Some-college;United-States;*
Female;<=50K;White;*;*;Other-service;HS-grad;United-States;73
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad;United-States;46
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;45
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Male;<=50K;Black;Private;Never-married;Adm-clerical;HS-grad;United-States;*
Male;<=50K;Asian-Pac-Islander;*;*;Handlers-cleaners;Some-college;United-States;*
Female;<=50K;Black;Private;Separated;Sales;HS-grad;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors;United-States;36
Male;<=50K;White;*;*;Sales;Bachelors;United-States;64
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Some-college;United-States;46
Female;>50K;White;*;Divorced;Exec-managerial;Masters;United-States;46
Female;<=50K;White;Local-gov;*;Prof-specialty;Bachelors;United-States;41
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;28
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;23
Female;>50K;White;*;Never-married;Protective-serv;Bachelors;United-States;*
Female;*;White;Private;*;Adm-clerical;Bachelors;Cuba;*
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;*
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;25
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;10th;United-States;29
Male;*;White;Private;*;Machine-op-inspct;HS-grad;Poland;*
Male;<=50K;White;Private;Never-married;Farming-fishing;Bachelors;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;34
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;38
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Sales;HS-grad;United-States;35
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college;United-States;23
Female;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;19
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;42
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;46
Male;<=50K;White;Private;Never-married;Sales;HS-grad;*;27
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Sales;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;23
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;24
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Machine-op-inspct;HS-grad;*;*
Male;<=50K;White;*;Never-married;Transport-moving;HS-grad;United-States;25
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;Some-college;United-States;33
Female;<=50K;White;Private;Never-married;Adm-clerical;Assoc-acdm;United-States;22
Female;<=50K;White;*;Never-married;Adm-clerical;HS-grad;United-States;54
Female;<=50K;White;*;Never-married;Prof-specialty;Masters;United-States;39
Female;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;25
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Adm-clerical;HS-grad;United-States;*
Male;<=50K;Black;*;*;Machine-op-inspct;HS-grad;United-States;28
Female;<=50K;White;Private;*;Sales;Bachelors;United-States;50
Male;>50K;White;*;Married-civ-spouse;Craft-repair;Bachelors;United-States;62
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;40
Female;<=50K;White;Local-gov;Never-married;Prof-specialty;Bachelors;United-States;58
Female;<=50K;White;*;Married-civ-spouse;Exec-managerial;Assoc-acdm;United-States;*
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;21
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;40
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-voc;United-States;45
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;48
Male;<=50K;White;Private;Never-married;Transport-moving;HS-grad;United-States;34
Female;<=50K;Other;Private;*;Priv-house-serv;*;*;*
Female;>50K;White;*;*;Exec-managerial;Masters;United-States;43
Male;<=50K;White;Local-gov;*;Craft-repair;Some-college;United-States;42
Male;*;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Bachelors;*;39
Male;<=50K;White;*;Married-civ-spouse;Farming-fishing;HS-grad;United-States;52
Female;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;56
Female;>50K;White;*;Married-civ-spouse;Adm-clerical;HS-grad;United-States;48
Female;*;Asian-Pac-Islander;Self-emp-not-inc;*;Exec-managerial;HS-grad;South;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;25
Male;>50K;White;Private;Married-civ-spouse;Handlers-cleaners;Bachelors;United-States;40
Male;<=50K;Black;*;*;Machine-op-inspct;11th;United-States;34
Male;<=50K;White;Private;Divorced;Other-service;HS-grad;United-States;52
Male;>50K;White;Private;Married-civ-spouse;Tech-support;Bachelors;United-States;41
Male;<=50K;White;*;Never-married;Other-service;HS-grad;United-States;36
Male;<=50K;White;Private;Never-married;Craft-repair;Assoc-voc;United-States;21
Female;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;28
Male;<=50K;White;Private;Never-married;Adm-clerical;Some-college;*;20
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;HS-grad;*;*
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;35
Male;<=50K;Black;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters;United-States;*
Female;<=50K;White;Private;Never-married;Handlers-cleaners;10th;United-States;*
Male;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;25
Male;<=50K;White;Private;*;Machine-op-inspct;Assoc-voc;*;31
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial;Doctorate;United-States;51
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;*
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;29
Male;<=50K;Black;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;21
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;10th;United-States;*
Male;>50K;White;*;Divorced;Protective-serv;HS-grad;United-States;*
Female;<=50K;White;Private;Never-married;Tech-support;Bachelors;United-States;27
Male;<=50K;White;Private;*;Transport-moving;12th;United-States;51
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;28
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college;United-States;21
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct;Assoc-voc;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Other-service;HS-grad;United-States;29
Male;<=50K;White;*;Married-civ-spouse;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;*;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Assoc-voc;United-States;43
Male;>50K;White;*;*;Craft-repair;HS-grad;United-States;44
Male;<=50K;White;Private;*;Transport-moving;11th;United-States;28
Male;>50K;White;Private;*;Sales;9th;United-States;*
Female;<=50K;Amer-Indian-Eskimo;Private;Married-civ-spouse;Adm-clerical;Some-college;United-States;*
Male;<=50K;White;*;*;Protective-serv;Some-college;United-States;34
Male;<=50K;White;Private;*;Tech-support;HS-grad;United-States;25
Male;*;White;Private;Married-civ-spouse;Tech-support;Bachelors;*;34
Male;>50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Craft-repair;Masters;United-States;*
Female;<=50K;Black;Private;Never-married;Other-service;HS-grad;United-States;21
Female;<=50K;White;Private;*;Exec-managerial;Some-college;United-States;25
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad;United-States;21
Male;<=50K;White;*;Never-married;Transport-moving;Some-college;United-States;19
Male;>50K;White;*;Married-civ-spouse;Craft-repair;Assoc-acdm;United-States;*
Male;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;20
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;36
Female;<=50K;Black;Private;*;Exec-managerial;Some-college;United-States;32
Male;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;23
Male;<=50K;White;Private;Never-married;Sales;Some-college;United-States;21
Male;<=50K;White;Private;Never-married;Exec-managerial;Bachelors;United-States;25
Female;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Female;<=50K;White;Private;Never-married;Prof-specialty;Some-college;United-States;22
Female;<=50K;White;Private;Married-civ-spouse;Other-service;HS-grad;Mexico;*
Male;<=50K;White;Private;*;Machine-op-inspct;9th;Guatemala;*
Male;>50K;White;*;Married-civ-spouse;Protective-serv;Bachelors;United-States;41
Female;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;18
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;38
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;36
Female;<=50K;White;Local-gov;Divorced;Prof-specialty;Masters;United-States;45
Male;>50K;White;*;Married-civ-spouse;Tech-support;Some-college;United-States;38
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;38
Male;<=50K;White;Self-emp-not-inc;*;Farming-fishing;HS-grad;United-States;34
Male;<=50K;Black;*;*;Adm-clerical;Assoc-acdm;United-States;*
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-voc;United-States;*
Female;<=50K;Black;Private;Never-married;Sales;11th;United-States;17
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;Local-gov;*;Protective-serv;HS-grad;United-States;31
Male;<=50K;White;State-gov;Married-civ-spouse;Prof-specialty;Doctorate;United-States;*
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;27
Female;<=50K;White;*;*;Adm-clerical;Some-college;United-States;61
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;33
Female;<=50K;White;Private;Separated;Machine-op-inspct;HS-grad;United-States;*
Male;<=50K;White;Private;*;Craft-repair;Bachelors;United-States;38
Female;<=50K;White;Private;Divorced;Sales;HS-grad;United-States;25
Female;<=50K;Other;*;Never-married;Other-service;*;El-Salvador;*
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad;United-States;27
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;45
Female;<=50K;Asian-Pac-Islander;Private;Never-married;Adm-clerical;Bachelors;Taiwan;*
Male;<=50K;White;Private;Never-married;Tech-support;Assoc-voc;United-States;23
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college;United-States;48
Male;>50K;White;Federal-gov;Married-civ-spouse;Adm-clerical;Some-college;United-States;61
Female;<=50K;White;Private;Never-married;Prof-specialty;HS-grad;United-States;22
Female;<=50K;White;Private;Divorced;Tech-support;Assoc-voc;United-States;34
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;32
Female;<=50K;White;*;Divorced;Adm-clerical;Some-college;United-States;35
Male;<=50K;White;Private;*;Craft-repair;10th;United-States;36
Male;<=50K;White;Private;Never-married;Exec-managerial;HS-grad;United-States;24
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;9th;United-States;*
Male;<=50K;White;Private;*;Craft-repair;HS-grad;United-States;64
Female;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Priv-house-serv;5th-6th;*;27
Male;<=50K;White;*;*;Transport-moving;Some-college;United-States;36
Female;<=50K;Black;Private;Never-married;Sales;HS-grad;United-States;*
Female;<=50K;White;Private;*;Sales;Some-college;United-States;52
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;HS-grad;United-States;57
Male;<=50K;Asian-Pac-Islander;*;*;Adm-clerical;Some-college;Vietnam;23
Male;<=50K;White;*;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;29
Male;<=50K;Black;Private;Never-married;Transport-moving;HS-grad;United-States;34
Female;<=50K;Black;Private;Never-married;Other-service;HS-grad;United-States;38
Male;>50K;White;*;Married-civ-spouse;Farming-fishing;HS-grad;United-States;50
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;*
Female;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;*
Male;<=50K;White;*;Never-married;Craft-repair;10th;United-States;17
Female;<=50K;White;Private;Married-spouse-absent;Handlers-cleaners;11th;*;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Male;>50K;White;Private;*;Sales;Some-college;United-States;59
Male;<=50K;White;Private;Never-married;Prof-specialty;Masters;United-States;39
Male;<=50K;White;Private;Never-married;Machine-op-inspct;9th;Mexico;*
Female;<=50K;White;Private;Never-married;Exec-managerial;Masters;United-States;27
Male;<=50K;White;*;*;Farming-fishing;Assoc-voc;United-States;39
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;44
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad;United-States;19
Male;<=50K;White;Local-gov;*;Other-service;HS-grad;United-States;32
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Sales;Assoc-acdm;United-States;*
Female;<=50K;White;Private;Widowed;Sales;11th;United-States;*
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Bachelors;United-States;57
Female;<=50K;Black;Private;*;Other-service;HS-grad;*;48
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service;7th-8th;China;*
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;10th;United-States;27
Male;>50K;White;*;Married-civ-spouse;Protective-serv;Some-college;United-States;29
